id,Nombre,Categoria,Descripcion
890,Charlie Chan's Greatest Case,Mystery,loprem??¡?iCDDsumafr1013edlolxf54652waaad21dudsrjnoqbbdf
891,King Creole,Crime|Drama|Musical,loprem??¡?iCDDsumafr4415edlolxf54652waaad21duduqgwfqbbdf
892,"Strange Case of Dr. Jekyll and Mr. Hyde, The",Drama|Horror|Sci-Fi|Thriller,loprem??¡?iCDDsumafr2376edlolxf54652waaad21dudgbuaoqbbdf
893,"Tailor of Panama, The",Drama|Thriller,loprem??¡?iCDDsumafr0841edlolxf54652waaad21dudtktjyqbbdf
894,"Duchess, The",Drama|Romance,loprem??¡?iCDDsumafr0094edlolxf54652waaad21dudjlxulqbbdf
895,Jimi: All Is by My Side,Drama,loprem??¡?iCDDsumafr0532edlolxf54652waaad21dudruftgqbbdf
896,Playing,Documentary,loprem??¡?iCDDsumafr7835edlolxf54652waaad21dudyzebvqbbdf
897,God's Pocket,Drama,loprem??¡?iCDDsumafr2481edlolxf54652waaad21dudkhxysqbbdf
898,99 francs,Comedy,loprem??¡?iCDDsumafr9029edlolxf54652waaad21dudcbahhqbbdf
899,Puncture,Drama,loprem??¡?iCDDsumafr0877edlolxf54652waaad21dudnywvsqbbdf
900,"Blood, Guts, Bullets and Octane",Action|Comedy,loprem??¡?iCDDsumafr4344edlolxf54652waaad21dudmtcukqbbdf
901,Border Radio,Drama,loprem??¡?iCDDsumafr9367edlolxf54652waaad21dudhfdofqbbdf
902,Deep Crimson (Profundo carmesí),Crime|Drama,loprem??¡?iCDDsumafr1296edlolxf54652waaad21dudloljdqbbdf
903,"Butcher Boy, The",Comedy|Drama,loprem??¡?iCDDsumafr2392edlolxf54652waaad21dudkszhkqbbdf
904,Fear Island,Horror|Mystery|Thriller,loprem??¡?iCDDsumafr3845edlolxf54652waaad21dudvaqpuqbbdf
905,Backfire,Crime|Film-Noir|Mystery|Romance|Thriller,loprem??¡?iCDDsumafr3527edlolxf54652waaad21dudqjnxfqbbdf
906,"Revenge of Frankenstein, The",Drama|Horror|Sci-Fi,loprem??¡?iCDDsumafr6509edlolxf54652waaad21dudpymbbqbbdf
907,"That Day, on the Beach (Hai tan de yi tian)",Drama,loprem??¡?iCDDsumafr4003edlolxf54652waaad21dudfbpneqbbdf
908,Woman on the Beach (Haebyeonui yeoin),Comedy|Drama,loprem??¡?iCDDsumafr8033edlolxf54652waaad21dudykegfqbbdf
909,Thunderbolt and Lightfoot,Action,loprem??¡?iCDDsumafr3152edlolxf54652waaad21dudjoqghqbbdf
910,Flicker,Horror,loprem??¡?iCDDsumafr1584edlolxf54652waaad21dudbsnaiqbbdf
911,Mr. North,Comedy|Drama,loprem??¡?iCDDsumafr6670edlolxf54652waaad21dudqqrkoqbbdf
912,Hard Target,Action|Adventure|Crime|Thriller,loprem??¡?iCDDsumafr3208edlolxf54652waaad21dudbeexwqbbdf
913,"Greening of Whitney Brown, The",Adventure,loprem??¡?iCDDsumafr8703edlolxf54652waaad21dudlvzcpqbbdf
914,A Chinese in a Coma,Comedy,loprem??¡?iCDDsumafr9182edlolxf54652waaad21dudidcthqbbdf
915,Frontier of the Dawn (La frontière de l'aube),Drama,loprem??¡?iCDDsumafr3815edlolxf54652waaad21dudtvjamqbbdf
916,The Gamers,Adventure|Comedy|Fantasy,loprem??¡?iCDDsumafr0886edlolxf54652waaad21dudhzzhwqbbdf
917,Keane,Mystery|Thriller,loprem??¡?iCDDsumafr8374edlolxf54652waaad21dudjpobvqbbdf
918,Valley of the Dolls,Drama,loprem??¡?iCDDsumafr2983edlolxf54652waaad21dudghpobqbbdf
919,"Brothers O'Toole, The",Comedy|Western,loprem??¡?iCDDsumafr3539edlolxf54652waaad21dudughjkqbbdf
920,"Order of Myths, The",Documentary,loprem??¡?iCDDsumafr3115edlolxf54652waaad21dudkqkcpqbbdf
921,Rat,Comedy|Drama|Romance,loprem??¡?iCDDsumafr9895edlolxf54652waaad21duddzbytqbbdf
922,The Package,Action,loprem??¡?iCDDsumafr1480edlolxf54652waaad21dudmdnyzqbbdf
923,Sybil,Drama,loprem??¡?iCDDsumafr3358edlolxf54652waaad21dudldhpdqbbdf
924,Jönssonligan får guldfeber,Comedy,loprem??¡?iCDDsumafr6447edlolxf54652waaad21duddyytyqbbdf
925,Audition (Konkurs),Documentary,loprem??¡?iCDDsumafr1340edlolxf54652waaad21dudgzstgqbbdf
926,Favela Rising,Documentary,loprem??¡?iCDDsumafr3933edlolxf54652waaad21dudtuyseqbbdf
927,Cloverfield,Action|Mystery|Sci-Fi|Thriller,loprem??¡?iCDDsumafr3062edlolxf54652waaad21dudttiotqbbdf
928,"Hamiltons, The",Drama|Horror|Thriller,loprem??¡?iCDDsumafr0246edlolxf54652waaad21dudxsqedqbbdf
929,Bubble Boy,Comedy,loprem??¡?iCDDsumafr4771edlolxf54652waaad21dudscnivqbbdf
930,"Crimson Petal and the White, The",Drama|Romance,loprem??¡?iCDDsumafr0134edlolxf54652waaad21dudplproqbbdf
931,Friday Night Lights,Action|Drama,loprem??¡?iCDDsumafr9504edlolxf54652waaad21dudsffleqbbdf
932,"Patch of Blue, A",Drama|Romance,loprem??¡?iCDDsumafr5017edlolxf54652waaad21dudkqinhqbbdf
933,Last of the Dogmen,Adventure|Western,loprem??¡?iCDDsumafr7682edlolxf54652waaad21dudriqxzqbbdf
934,Fright Night,Comedy|Horror|Thriller,loprem??¡?iCDDsumafr7353edlolxf54652waaad21dudaedpzqbbdf
935,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,Action|Adventure|Animation|Children,loprem??¡?iCDDsumafr4008edlolxf54652waaad21dudxwxirqbbdf
936,The Land Before Time VIII: The Big Freeze,Adventure|Animation|Children,loprem??¡?iCDDsumafr0396edlolxf54652waaad21dudbevupqbbdf
937,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma)",Drama,loprem??¡?iCDDsumafr5743edlolxf54652waaad21dudlblfdqbbdf
938,Sex Up Your Life!,Comedy,loprem??¡?iCDDsumafr5627edlolxf54652waaad21dudfgueoqbbdf
939,"Crimson Pirate, The",Adventure|Comedy,loprem??¡?iCDDsumafr5310edlolxf54652waaad21dudmztrdqbbdf
940,Wild America,Adventure|Children,loprem??¡?iCDDsumafr0324edlolxf54652waaad21dudcjbczqbbdf
941,Army of Darkness,Action|Adventure|Comedy|Fantasy|Horror,loprem??¡?iCDDsumafr2712edlolxf54652waaad21dudbqycnqbbdf
942,Diabolique,Drama|Thriller,loprem??¡?iCDDsumafr4342edlolxf54652waaad21dudvkvouqbbdf
943,XIII: The Conspiracy,Action|Crime|Mystery|Thriller,loprem??¡?iCDDsumafr9957edlolxf54652waaad21dudznqofqbbdf
944,Tai Chi Master (Twin Warriors) (Tai ji: Zhang San Feng),Action|Adventure|Comedy|Drama,loprem??¡?iCDDsumafr8411edlolxf54652waaad21dudcebyzqbbdf
945,Lola,Drama,loprem??¡?iCDDsumafr6529edlolxf54652waaad21dudemqemqbbdf
946,Tadpole,Comedy|Drama|Romance,loprem??¡?iCDDsumafr0705edlolxf54652waaad21dudfoaqwqbbdf
947,L'instant et la patience ,Documentary,loprem??¡?iCDDsumafr9480edlolxf54652waaad21dudtwkyrqbbdf
948,We Can Be Heroes,(no genres listed),loprem??¡?iCDDsumafr5603edlolxf54652waaad21dudbpuahqbbdf
949,Age of Uprising: The Legend of Michael Kohlhaas (Michael Kohlhaas),Drama,loprem??¡?iCDDsumafr3103edlolxf54652waaad21dudafssbqbbdf
950,Zebra Lounge,Thriller,loprem??¡?iCDDsumafr6455edlolxf54652waaad21dudncmptqbbdf
951,Wild Horses (Caballos salvajes),Drama,loprem??¡?iCDDsumafr0086edlolxf54652waaad21dudxiwaeqbbdf
952,Sabotage,Action|Crime|Drama,loprem??¡?iCDDsumafr2602edlolxf54652waaad21dudkkyhgqbbdf
953,"Beach Girls and the Monster, The",Horror,loprem??¡?iCDDsumafr7390edlolxf54652waaad21dudekuptqbbdf
954,Jamaica Inn,Drama,loprem??¡?iCDDsumafr5917edlolxf54652waaad21dudpdbfpqbbdf
955,Grand Prix,Drama,loprem??¡?iCDDsumafr6463edlolxf54652waaad21dudrpzspqbbdf
956,Sprung,Comedy,loprem??¡?iCDDsumafr7880edlolxf54652waaad21dudcldfeqbbdf
957,Electroma,Drama|Sci-Fi,loprem??¡?iCDDsumafr7520edlolxf54652waaad21dudvukdbqbbdf
958,Friday,Comedy,loprem??¡?iCDDsumafr1772edlolxf54652waaad21dudoelhwqbbdf
959,Balls of Fury,Comedy,loprem??¡?iCDDsumafr9513edlolxf54652waaad21duddoikoqbbdf
960,"Air Up There, The",Comedy,loprem??¡?iCDDsumafr1387edlolxf54652waaad21dudlbyozqbbdf
961,Speak,Drama,loprem??¡?iCDDsumafr0975edlolxf54652waaad21dudqwildqbbdf
962,Of Freaks and Men (Pro urodov i lyudey),Drama,loprem??¡?iCDDsumafr4741edlolxf54652waaad21dudqfxbmqbbdf
963,"Man in the Iron Mask, The",Action|Adventure|Drama,loprem??¡?iCDDsumafr2516edlolxf54652waaad21dudcxubuqbbdf
964,Reeker,Horror|Mystery,loprem??¡?iCDDsumafr6145edlolxf54652waaad21dudlmbczqbbdf
965,Kindergarten Cop,Action|Comedy|Crime|Thriller,loprem??¡?iCDDsumafr8469edlolxf54652waaad21dudcpgdkqbbdf
966,"Van, The",Comedy|Drama,loprem??¡?iCDDsumafr5508edlolxf54652waaad21dudtwjbmqbbdf
967,Akira,Action|Adventure|Animation|Sci-Fi,loprem??¡?iCDDsumafr9739edlolxf54652waaad21dudujpulqbbdf
968,Adjust Your Tracking,Documentary,loprem??¡?iCDDsumafr2588edlolxf54652waaad21dudteydtqbbdf
969,Cellular,Action|Crime|Drama|Mystery|Thriller,loprem??¡?iCDDsumafr6779edlolxf54652waaad21dudkokogqbbdf
970,Big Man Japan (Dai-Nihonjin),Comedy|Sci-Fi,loprem??¡?iCDDsumafr9357edlolxf54652waaad21dudnoxfhqbbdf
971,Caddyshack II,Comedy,loprem??¡?iCDDsumafr3985edlolxf54652waaad21duddrdojqbbdf
972,Stuart: A Life Backward,Drama,loprem??¡?iCDDsumafr1154edlolxf54652waaad21dudwmjouqbbdf
973,For the Love of Movies,Documentary,loprem??¡?iCDDsumafr3858edlolxf54652waaad21dudpgjygqbbdf
974,X-Men,Action|Adventure|Sci-Fi,loprem??¡?iCDDsumafr6625edlolxf54652waaad21dudxvilsqbbdf
975,Powder,Drama|Sci-Fi,loprem??¡?iCDDsumafr6424edlolxf54652waaad21dudxfycuqbbdf
976,Bad Education (La mala educación),Drama|Thriller,loprem??¡?iCDDsumafr0821edlolxf54652waaad21dudojxkhqbbdf
977,Bolt,Action|Adventure|Animation|Children|Comedy,loprem??¡?iCDDsumafr7557edlolxf54652waaad21dudlrudlqbbdf
978,Gentlemen Prefer Blondes,Comedy|Musical|Romance,loprem??¡?iCDDsumafr2331edlolxf54652waaad21dudzeumvqbbdf
979,Friday the 13th,Horror|Mystery|Thriller,loprem??¡?iCDDsumafr3298edlolxf54652waaad21dudqxdguqbbdf
980,The Divine Move,Action|Crime|Drama,loprem??¡?iCDDsumafr2790edlolxf54652waaad21dudglszuqbbdf
981,"Film Unfinished, A (Shtikat Haarchion)",Documentary|Drama,loprem??¡?iCDDsumafr1699edlolxf54652waaad21dudbvweeqbbdf
982,Just Like Heaven,Comedy|Fantasy|Romance,loprem??¡?iCDDsumafr5874edlolxf54652waaad21dudnibzaqbbdf
983,"10,000 BC",Adventure|Romance|Thriller,loprem??¡?iCDDsumafr1751edlolxf54652waaad21dudtqojlqbbdf
984,Shall We Dance? (Shall We Dansu?),Comedy|Drama|Romance,loprem??¡?iCDDsumafr6952edlolxf54652waaad21dudsalgxqbbdf
985,Ploy,Drama,loprem??¡?iCDDsumafr8188edlolxf54652waaad21dudlirqcqbbdf
986,What Men Talk About,Comedy,loprem??¡?iCDDsumafr9309edlolxf54652waaad21dudmgsyeqbbdf
987,Stalag Luft,Comedy|Drama|War,loprem??¡?iCDDsumafr0243edlolxf54652waaad21dudmjuufqbbdf
988,Tormented,Comedy|Horror,loprem??¡?iCDDsumafr4209edlolxf54652waaad21dudcarztqbbdf
989,Mystery Date,Comedy,loprem??¡?iCDDsumafr9690edlolxf54652waaad21dudualyvqbbdf
990,"Loco Love (Mi Casa, Su Casa)",Comedy,loprem??¡?iCDDsumafr0078edlolxf54652waaad21dudjlxwrqbbdf
991,Tickets,Comedy|Drama,loprem??¡?iCDDsumafr7245edlolxf54652waaad21dudxlbzlqbbdf
992,Stereo,Sci-Fi,loprem??¡?iCDDsumafr2874edlolxf54652waaad21dudsxqbkqbbdf
993,My Brilliant Career,Drama|Romance,loprem??¡?iCDDsumafr3013edlolxf54652waaad21dudpfglmqbbdf
994,El Niño,Drama|Thriller,loprem??¡?iCDDsumafr6349edlolxf54652waaad21dudlccsiqbbdf
995,"Haunted Mansion, The",Children|Comedy|Fantasy|Horror,loprem??¡?iCDDsumafr1637edlolxf54652waaad21dudxfqxbqbbdf
996,Angele,Drama,loprem??¡?iCDDsumafr0506edlolxf54652waaad21dudjgspgqbbdf
997,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo),Drama|War,loprem??¡?iCDDsumafr3003edlolxf54652waaad21dudkgweoqbbdf
998,Clue,Comedy|Crime|Mystery|Thriller,loprem??¡?iCDDsumafr3084edlolxf54652waaad21dudcioxlqbbdf
999,Gosford Park,Comedy|Drama|Mystery,loprem??¡?iCDDsumafr1225edlolxf54652waaad21dudoswvdqbbdf
1000,90 Minutes (90 minutter),Drama,loprem??¡?iCDDsumafr7765edlolxf54652waaad21dudjwrzuqbbdf
